time,SMA
4/23/2009,70.2122
4/22/2009,70.4323
4/21/2009,70.6632
4/20/2009,70.86
4/17/2009,71.0757
4/16/2009,71.2842
4/15/2009,71.4322
4/14/2009,71.5982
4/13/2009,71.7475
4/9/2009,71.8655
4/8/2009,72.0002
4/7/2009,72.1265
4/6/2009,72.2742
4/3/2009,72.4248
4/2/2009,72.555
4/1/2009,72.7225
3/31/2009,72.9292
3/30/2009,73.1548
3/27/2009,73.3415
3/26/2009,73.485
3/25/2009,73.5982
3/24/2009,73.7153
3/23/2009,73.8207
3/20/2009,73.8968
3/19/2009,74.0438
3/18/2009,74.1553
3/17/2009,74.2858
3/16/2009,74.4853
3/13/2009,74.7548
3/12/2009,74.9673
3/11/2009,75.189
3/10/2009,75.4265
3/9/2009,75.6378
3/6/2009,75.865
3/5/2009,76.1245
3/4/2009,76.3642
3/3/2009,76.5407
3/2/2009,76.7835
2/27/2009,76.9952
2/26/2009,77.102
2/25/2009,77.2553
2/24/2009,77.4027
2/23/2009,77.503
2/20/2009,77.6613
2/19/2009,77.7377
2/18/2009,77.6768
2/17/2009,77.7015
2/13/2009,77.7857
2/12/2009,77.7655
2/11/2009,77.7398
2/10/2009,77.7537
2/9/2009,77.6335
2/6/2009,77.5197
2/5/2009,77.4143
2/4/2009,77.3172
2/3/2009,77.1888
2/2/2009,77.115
1/30/2009,77.1283
1/29/2009,77.0918
1/28/2009,77.0438
1/27/2009,76.9738
1/26/2009,76.9027
1/23/2009,76.8403
1/22/2009,76.6412
1/21/2009,76.488
1/20/2009,76.3402
1/16/2009,76.1448
1/15/2009,76.0348
1/14/2009,76.007
1/13/2009,75.8893
1/12/2009,75.7482
1/9/2009,75.5117
1/8/2009,75.4265
1/7/2009,75.3263
1/6/2009,75.0615
1/5/2009,74.8565
1/2/2009,74.7793
12/31/2008,74.6865
12/30/2008,74.6447
12/29/2008,74.6338
12/26/2008,74.6252
12/24/2008,74.6483
12/23/2008,74.6797
12/22/2008,74.6623
12/19/2008,74.758
12/18/2008,74.8522
12/17/2008,74.8693
12/16/2008,74.8132
12/15/2008,74.7422
12/12/2008,74.7365
12/11/2008,74.6915
12/10/2008,74.6125
12/9/2008,74.5518
12/8/2008,74.4693
12/5/2008,74.4343
12/4/2008,74.417
12/3/2008,74.4
12/2/2008,74.3055
12/1/2008,74.2915
11/28/2008,74.3133
11/26/2008,74.2465
11/25/2008,74.1987
11/24/2008,74.1855
11/21/2008,74.2057
11/20/2008,74.2952
11/19/2008,74.4945
11/18/2008,74.6033
11/17/2008,74.643
11/14/2008,74.7583
11/13/2008,74.8695
11/12/2008,74.9262
11/11/2008,75.0765
11/10/2008,75.1412
11/7/2008,75.192
11/6/2008,75.2503
11/5/2008,75.3872
11/4/2008,75.4403
11/3/2008,75.4515
10/31/2008,75.5253
10/30/2008,75.5807
10/29/2008,75.6353
10/28/2008,75.697
10/27/2008,75.726
10/24/2008,75.9532
10/23/2008,76.143
10/22/2008,76.3762
10/21/2008,76.6483
10/20/2008,76.8013
10/17/2008,76.9132
10/16/2008,77.1258
10/15/2008,77.3182
10/14/2008,77.66
10/13/2008,77.8353
10/10/2008,77.9763
10/9/2008,78.2758
10/8/2008,78.4893
10/7/2008,78.5758
10/6/2008,78.7317
10/3/2008,78.8677
10/2/2008,79.003
10/1/2008,79.1165
9/30/2008,79.2392
9/29/2008,79.394
9/26/2008,79.6308
9/25/2008,79.7435
9/24/2008,79.8715
9/23/2008,80.0398
9/22/2008,80.1875
9/19/2008,80.313
9/18/2008,80.4462
9/17/2008,80.599
9/16/2008,80.806
9/15/2008,80.9473
9/12/2008,81.1563
9/11/2008,81.3285
9/10/2008,81.5462
9/9/2008,81.7585
9/8/2008,82.0102
9/5/2008,82.1817
9/4/2008,82.3982
9/3/2008,82.594
9/2/2008,82.7782
8/29/2008,82.936
8/28/2008,83.091
8/27/2008,83.1672
8/26/2008,83.2545
8/25/2008,83.3855
8/22/2008,83.553
8/21/2008,83.7038
8/20/2008,83.8718
8/19/2008,84.055
8/18/2008,84.2675
8/15/2008,84.5338
8/14/2008,84.8105
8/13/2008,85.0957
8/12/2008,85.3655
8/11/2008,85.6287
8/8/2008,85.8477
8/7/2008,86.0342
8/6/2008,86.2382
8/5/2008,86.4192
8/4/2008,86.5937
8/1/2008,86.8158
7/31/2008,86.9675
7/30/2008,87.1282
7/29/2008,87.2137
7/28/2008,87.3588
7/25/2008,87.5092
7/24/2008,87.6987
7/23/2008,87.8818
7/22/2008,88.0728
7/21/2008,88.2328
7/18/2008,88.3932
7/17/2008,88.6045
7/16/2008,88.8388
7/15/2008,89.063
7/14/2008,89.2598
7/11/2008,89.3925
7/10/2008,89.516
7/9/2008,89.595
7/8/2008,89.6848
7/7/2008,89.7295
7/3/2008,89.7728
7/2/2008,89.7967
7/1/2008,89.8333
6/30/2008,89.8428
6/27/2008,89.853
6/26/2008,89.881
6/25/2008,89.9162
6/24/2008,89.9065
6/23/2008,89.8675
6/20/2008,89.8262
6/19/2008,89.8477
6/18/2008,89.8555
6/17/2008,89.8117
6/16/2008,89.7672
6/13/2008,89.7173
6/12/2008,89.6518
6/11/2008,89.6753
6/10/2008,89.6283
6/9/2008,89.5953
6/6/2008,89.5617
6/5/2008,89.548
6/4/2008,89.5042
6/3/2008,89.4493
6/2/2008,89.3957
5/30/2008,89.3407
5/29/2008,89.3145
5/28/2008,89.2702
5/27/2008,89.2255
5/23/2008,89.179
5/22/2008,89.157
5/21/2008,89.105
5/20/2008,89.042
5/19/2008,88.9515
5/16/2008,88.8317
5/15/2008,88.7358
5/14/2008,88.6825
5/13/2008,88.6342
5/12/2008,88.5623
5/9/2008,88.5017
5/8/2008,88.4462
5/7/2008,88.3537
5/6/2008,88.2603
5/5/2008,88.121
5/2/2008,87.994
5/1/2008,87.8578
4/30/2008,87.7313
4/29/2008,87.6042
4/28/2008,87.5068
4/25/2008,87.406
4/24/2008,87.2863
4/23/2008,87.161
4/22/2008,87.0095
4/21/2008,86.8353
4/18/2008,86.6977
4/17/2008,86.5218
4/16/2008,86.3397
4/15/2008,86.2095
4/14/2008,86.0947
4/11/2008,86.0418
4/10/2008,86.0485
4/9/2008,86.0698
4/8/2008,86.0798
4/7/2008,86.114
4/4/2008,86.158
4/3/2008,86.1798
4/2/2008,86.2297
4/1/2008,86.289
3/31/2008,86.4025
3/28/2008,86.5513
3/27/2008,86.6925
3/26/2008,86.8392
3/25/2008,86.9627
3/24/2008,87.1228
3/20/2008,87.2513
3/19/2008,87.3918
3/18/2008,87.5202
3/17/2008,87.5695
3/14/2008,87.6633
3/13/2008,87.7297
3/12/2008,87.7985
3/11/2008,87.911
3/10/2008,87.9983
3/7/2008,88.1287
3/6/2008,88.2877
3/5/2008,88.4042
3/4/2008,88.475
3/3/2008,88.5288
2/29/2008,88.535
2/28/2008,88.5657
2/27/2008,88.562
2/26/2008,88.5487
2/25/2008,88.5158
2/22/2008,88.47
2/21/2008,88.4452
2/20/2008,88.468
2/19/2008,88.4503
2/15/2008,88.4638
2/14/2008,88.4428
2/13/2008,88.4353
2/12/2008,88.4187
2/11/2008,88.4508
2/8/2008,88.5118
2/7/2008,88.559
2/6/2008,88.6417
2/5/2008,88.7747
2/4/2008,88.8595
2/1/2008,88.9418
1/31/2008,88.9703
1/30/2008,88.9958
1/29/2008,89.0495
1/28/2008,89.1647
1/25/2008,89.2648
1/24/2008,89.426
1/23/2008,89.5295
1/22/2008,89.6648
1/18/2008,89.8262
1/17/2008,89.9307
1/16/2008,90.0473
1/15/2008,90.1408
1/14/2008,90.2413
1/11/2008,90.3075
1/10/2008,90.3815
1/9/2008,90.4342
1/8/2008,90.4662
1/7/2008,90.5097
1/4/2008,90.5415
1/3/2008,90.5513
1/2/2008,90.4988
12/31/2007,90.463
12/28/2007,90.4168
12/27/2007,90.3557
12/26/2007,90.3318
12/24/2007,90.3175
12/21/2007,90.2992
12/20/2007,90.2915
12/19/2007,90.2955
12/18/2007,90.3043
12/17/2007,90.3095
12/14/2007,90.3498
12/13/2007,90.365
12/12/2007,90.355
12/11/2007,90.3523
12/10/2007,90.3353
12/7/2007,90.2793
12/6/2007,90.2313
12/5/2007,90.1682
12/4/2007,90.1185
12/3/2007,90.0642
11/30/2007,90.0125
11/29/2007,89.9847
11/28/2007,89.9618
11/27/2007,89.9503
11/26/2007,89.9395
11/23/2007,89.9348
11/21/2007,89.8838
11/20/2007,89.8165
11/19/2007,89.7715
11/16/2007,89.7978
11/15/2007,89.7753
11/14/2007,89.7602
11/13/2007,89.7075
11/12/2007,89.6683
11/9/2007,89.6617
11/8/2007,89.5587
11/7/2007,89.4298
11/6/2007,89.362
11/5/2007,89.2377
11/2/2007,89.1852
11/1/2007,89.113
10/31/2007,89.103
10/30/2007,88.9982
10/29/2007,88.8715
10/26/2007,88.6793
10/25/2007,88.5622
10/24/2007,88.4667
10/23/2007,88.35
10/22/2007,88.261
10/19/2007,88.1723
10/18/2007,88.1072
10/17/2007,88.0695
10/16/2007,88.0035
10/15/2007,87.9818
10/12/2007,87.9338
10/11/2007,87.914
10/10/2007,87.8888
10/9/2007,87.8215
10/8/2007,87.772
10/5/2007,87.7662
10/4/2007,87.7372
10/3/2007,87.6767
10/2/2007,87.5962
10/1/2007,87.5162
9/28/2007,87.3913
9/27/2007,87.268
9/26/2007,87.1412
9/25/2007,87.0153
9/24/2007,86.8807
9/21/2007,86.7452
9/20/2007,86.598
9/19/2007,86.4268
9/18/2007,86.2643
9/17/2007,86.1103
9/14/2007,86.0277
9/13/2007,85.9302
9/12/2007,85.8838
9/11/2007,85.8623
9/10/2007,85.8457
9/7/2007,85.8442
9/6/2007,85.8042
9/5/2007,85.7127
9/4/2007,85.6433
8/31/2007,85.5675
8/30/2007,85.5047
8/29/2007,85.475
8/28/2007,85.4588
8/27/2007,85.4792
8/24/2007,85.4642
8/23/2007,85.4222
8/22/2007,85.4263
8/21/2007,85.4103
8/20/2007,85.4163
8/17/2007,85.3788
8/16/2007,85.3597
8/15/2007,85.3947
8/14/2007,85.4263
8/13/2007,85.4285
8/10/2007,85.4098
8/9/2007,85.3588
8/8/2007,85.3177
8/7/2007,85.2068
8/6/2007,85.1323
8/3/2007,85.0632
8/2/2007,85.0463
8/1/2007,84.983
7/31/2007,84.8995
7/30/2007,84.8232
7/27/2007,84.7343
7/26/2007,84.6382
7/25/2007,84.4953
7/24/2007,84.2718
7/23/2007,84.0972
7/20/2007,83.8823
7/19/2007,83.682
7/18/2007,83.4538
7/17/2007,83.2547
7/16/2007,83.0992
7/13/2007,82.8952
7/12/2007,82.693
7/11/2007,82.506
7/10/2007,82.354
7/9/2007,82.2025
7/6/2007,82.035
7/5/2007,81.8735
7/3/2007,81.747
7/2/2007,81.6043
6/29/2007,81.4777
6/28/2007,81.3648
6/27/2007,81.2515
6/26/2007,81.1295
6/25/2007,81.0233
6/22/2007,80.9212
6/21/2007,80.8052
6/20/2007,80.662
6/19/2007,80.5395
6/18/2007,80.3592
6/15/2007,80.1592
6/14/2007,79.9474
6/13/2007,79.7346
6/12/2007,79.5304
6/11/2007,79.3281
6/8/2007,79.1219
6/7/2007,78.9276
6/6/2007,78.7267
6/5/2007,78.5142
6/4/2007,78.2952
6/1/2007,78.0891
5/31/2007,77.8794
5/30/2007,77.6766
5/29/2007,77.4429
5/25/2007,77.2327
5/24/2007,77.0241
5/23/2007,76.8474
5/22/2007,76.6614
5/21/2007,76.5386
5/18/2007,76.3991
5/17/2007,76.2627
5/16/2007,76.1457
5/15/2007,76.0361
5/14/2007,75.9387
5/11/2007,75.8402
5/10/2007,75.7464
5/9/2007,75.6807
5/8/2007,75.5729
5/7/2007,75.4702
5/4/2007,75.3807
5/3/2007,75.2847
5/2/2007,75.1924
5/1/2007,75.1232
4/30/2007,75.0546
4/27/2007,74.9829
4/26/2007,74.8786
4/25/2007,74.7759
4/24/2007,74.6639
4/23/2007,74.5807
4/20/2007,74.4861
4/19/2007,74.4051
4/18/2007,74.3556
4/17/2007,74.2672
4/16/2007,74.1861
4/13/2007,74.0826
4/12/2007,74.0001
4/11/2007,73.9041
4/10/2007,73.8356
4/9/2007,73.7257
4/5/2007,73.6289
4/4/2007,73.5434
4/3/2007,73.4691
4/2/2007,73.4097
3/30/2007,73.3524
3/29/2007,73.3301
3/28/2007,73.3366
3/27/2007,73.3661
3/26/2007,73.3869
3/23/2007,73.3966
3/22/2007,73.403
3/21/2007,73.4282
3/20/2007,73.4757
3/19/2007,73.5588
3/16/2007,73.6323
3/15/2007,73.7563
3/14/2007,73.8903
3/13/2007,73.996
3/12/2007,74.1017
3/9/2007,74.1765
3/8/2007,74.2495
3/7/2007,74.3138
3/6/2007,74.3917
3/5/2007,74.5093
3/2/2007,74.6392
3/1/2007,74.759
2/28/2007,74.856
2/27/2007,74.9285
2/26/2007,74.9673
2/23/2007,74.9185
2/22/2007,74.8712
2/21/2007,74.835
2/20/2007,74.8118
2/16/2007,74.7712
2/15/2007,74.7343
2/14/2007,74.6898
2/13/2007,74.6765
2/12/2007,74.6598
2/9/2007,74.657
2/8/2007,74.6437
2/7/2007,74.6295
2/6/2007,74.6132
2/5/2007,74.5697
2/2/2007,74.5237
2/1/2007,74.4672
1/31/2007,74.4023
1/30/2007,74.3517
1/29/2007,74.3022
1/26/2007,74.2628
1/25/2007,74.227
1/24/2007,74.1953
1/23/2007,74.1305
1/22/2007,74.0538
1/19/2007,74.0042
1/18/2007,73.9378
1/17/2007,73.9007
1/16/2007,73.8458
1/12/2007,73.8088
1/11/2007,73.7617
1/10/2007,73.7187
1/9/2007,73.663
1/8/2007,73.5703
1/5/2007,73.4795
1/4/2007,73.368
1/3/2007,73.2813
12/29/2006,73.1682
12/28/2006,73.0012
12/27/2006,72.8025
12/26/2006,72.6365
12/22/2006,72.4873
12/21/2006,72.3548
12/20/2006,72.2092
12/19/2006,72.0483
12/18/2006,71.8495
12/15/2006,71.6728
12/14/2006,71.4642
12/13/2006,71.2205
12/12/2006,71.0228
12/11/2006,70.857
12/8/2006,70.6785
12/7/2006,70.4987
12/6/2006,70.3262
12/5/2006,70.1327
12/4/2006,69.914
12/1/2006,69.7313
11/30/2006,69.5728
11/29/2006,69.4123
11/28/2006,69.2865
11/27/2006,69.1855
11/24/2006,69.1055
11/22/2006,69.0375
11/21/2006,68.9792
11/20/2006,68.9243
11/17/2006,68.891
11/16/2006,68.8517
11/15/2006,68.801
11/14/2006,68.7245
11/13/2006,68.6475
11/10/2006,68.5587
11/9/2006,68.453
11/8/2006,68.3357
11/7/2006,68.2503
11/6/2006,68.1957
11/3/2006,68.1427
11/2/2006,68.0958
11/1/2006,68.0642
10/31/2006,68.0343
10/30/2006,67.9978
10/27/2006,67.962
10/26/2006,67.9105
10/25/2006,67.8582
10/24/2006,67.811
10/23/2006,67.7752
10/20/2006,67.7265
10/19/2006,67.6752
10/18/2006,67.623
10/17/2006,67.5658
10/16/2006,67.4983
10/13/2006,67.4
10/12/2006,67.3308
10/11/2006,67.281
10/10/2006,67.249
10/9/2006,67.1957
10/6/2006,67.1682
10/5/2006,67.1107
10/4/2006,67.0548
10/3/2006,67.011
10/2/2006,66.9715
9/29/2006,66.9022
9/28/2006,66.8417
9/27/2006,66.7598
9/26/2006,66.6768
9/25/2006,66.5922
9/22/2006,66.5473
9/21/2006,66.4842
9/20/2006,66.3987
9/19/2006,66.3105
9/18/2006,66.1872
9/15/2006,66.0483
9/14/2006,65.9385
9/13/2006,65.8165
9/12/2006,65.6837
9/11/2006,65.5853
9/8/2006,65.4883
9/7/2006,65.3382
9/6/2006,65.1542
9/5/2006,65.0052
9/1/2006,64.8457
8/31/2006,64.7035
8/30/2006,64.5565
8/29/2006,64.4248
8/28/2006,64.2688
8/25/2006,64.128
8/24/2006,63.9727
8/23/2006,63.8092
8/22/2006,63.652
8/21/2006,63.5082
8/18/2006,63.3697
8/17/2006,63.2197
8/16/2006,63.0915
8/15/2006,62.9783
8/14/2006,62.841
8/11/2006,62.685
8/10/2006,62.5258
8/9/2006,62.4028
8/8/2006,62.2813
8/7/2006,62.1642
8/4/2006,62.068
8/3/2006,61.9878
8/2/2006,61.9087
8/1/2006,61.8292
7/31/2006,61.7595
7/28/2006,61.6857
7/27/2006,61.6318
7/26/2006,61.6018
7/25/2006,61.5488
7/24/2006,61.5045
7/21/2006,61.4555
7/20/2006,61.4417
7/19/2006,61.4367
7/18/2006,61.4325
7/17/2006,61.439
7/14/2006,61.4377
7/13/2006,61.4277
7/12/2006,61.4188
7/11/2006,61.3868
7/10/2006,61.3465
7/7/2006,61.3202
7/6/2006,61.3062
7/5/2006,61.2807
7/3/2006,61.2603
6/30/2006,61.2593
6/29/2006,61.2728
6/28/2006,61.2625
6/27/2006,61.261
6/26/2006,61.2812
6/23/2006,61.3195
6/22/2006,61.3725
6/21/2006,61.4222
6/20/2006,61.476
6/19/2006,61.539
6/16/2006,61.6033
6/15/2006,61.6408
6/14/2006,61.6675
6/13/2006,61.7152
6/12/2006,61.7885
6/9/2006,61.8452
6/8/2006,61.8803
6/7/2006,61.901
6/6/2006,61.9142
6/5/2006,61.8938
6/2/2006,61.875
6/1/2006,61.8427
5/31/2006,61.8217
5/30/2006,61.8062
5/26/2006,61.8192
5/25/2006,61.807
5/24/2006,61.7873
5/23/2006,61.7752
5/22/2006,61.7673
5/19/2006,61.7613
5/18/2006,61.751
5/17/2006,61.7572
5/16/2006,61.7668
5/15/2006,61.7433
5/12/2006,61.7142
5/11/2006,61.6728
5/10/2006,61.6077
5/9/2006,61.5363
5/8/2006,61.4665
5/5/2006,61.4033
5/4/2006,61.3432
5/3/2006,61.2972
5/2/2006,61.2672
5/1/2006,61.2125
4/28/2006,61.188
4/27/2006,61.1692
4/26/2006,61.1747
4/25/2006,61.1748
4/24/2006,61.1305
4/21/2006,61.0562
4/20/2006,60.9763
4/19/2006,60.927
4/18/2006,60.8753
4/17/2006,60.8252
4/13/2006,60.816
4/12/2006,60.8082
4/11/2006,60.8095
4/10/2006,60.7923
4/7/2006,60.754
4/6/2006,60.7363
4/5/2006,60.6992
4/4/2006,60.6532
4/3/2006,60.6145
3/31/2006,60.5687
3/30/2006,60.5305
3/29/2006,60.4863
3/28/2006,60.4012
3/27/2006,60.3227
3/24/2006,60.2387
3/23/2006,60.1503
3/22/2006,60.0812
3/21/2006,60.0153
3/20/2006,59.9633
3/17/2006,59.9178
3/16/2006,59.862
3/15/2006,59.8023
3/14/2006,59.7768
3/13/2006,59.761
3/10/2006,59.7513
3/9/2006,59.746
3/8/2006,59.739
3/7/2006,59.7342
3/6/2006,59.7203
3/3/2006,59.7155
3/2/2006,59.691
3/1/2006,59.6613
2/28/2006,59.6448
2/27/2006,59.6225
2/24/2006,59.5962
2/23/2006,59.5682
2/22/2006,59.5728
2/21/2006,59.5663
2/17/2006,59.548
2/16/2006,59.5283
2/15/2006,59.495
2/14/2006,59.4553
2/13/2006,59.4158
2/10/2006,59.363
2/9/2006,59.3167
2/8/2006,59.26
2/7/2006,59.1943
2/6/2006,59.1435
2/3/2006,59.0668
2/2/2006,58.9953
2/1/2006,58.9278
1/31/2006,58.8715
1/30/2006,58.782
1/27/2006,58.6702
1/26/2006,58.5843
1/25/2006,58.5237
1/24/2006,58.4468
1/23/2006,58.3675
1/20/2006,58.3008
1/19/2006,58.2395
1/18/2006,58.1373
1/17/2006,58.0392
1/13/2006,57.9663
1/12/2006,57.8885
1/11/2006,57.8755
1/10/2006,57.8483
1/9/2006,57.82
1/6/2006,57.8123
1/5/2006,57.8118
1/4/2006,57.8155
1/3/2006,57.8327
12/30/2005,57.8343
12/29/2005,57.8807
12/28/2005,57.9525
12/27/2005,58.0565
12/23/2005,58.1843
12/22/2005,58.3127
12/21/2005,58.4393
12/20/2005,58.5563
12/19/2005,58.6675
12/16/2005,58.7697
12/15/2005,58.885
12/14/2005,58.9763
12/13/2005,59.0542
12/12/2005,59.147
12/9/2005,59.2277
12/8/2005,59.2937
12/7/2005,59.3445
12/6/2005,59.392
12/5/2005,59.4392
12/2/2005,59.5007
12/1/2005,59.5378
11/30/2005,59.573
11/29/2005,59.6235
11/28/2005,59.6625
11/25/2005,59.7115
11/23/2005,59.708
11/22/2005,59.687
11/21/2005,59.6663
11/18/2005,59.6503
11/17/2005,59.6658
11/16/2005,59.6908
11/15/2005,59.7212
11/14/2005,59.7652
11/11/2005,59.8013
11/10/2005,59.8278
11/9/2005,59.8567
11/8/2005,59.8828
11/7/2005,59.9337
11/4/2005,59.9995
11/3/2005,60.0503
11/2/2005,60.0725
11/1/2005,60.1072
10/31/2005,60.148
10/28/2005,60.1805
10/27/2005,60.2173
10/26/2005,60.274
10/25/2005,60.3342
10/24/2005,60.368
10/21/2005,60.3997
10/20/2005,60.4768
10/19/2005,60.5502
10/18/2005,60.5907
10/17/2005,60.6513
10/14/2005,60.662
10/13/2005,60.6495
10/12/2005,60.6635
10/11/2005,60.6608
10/10/2005,60.64
10/7/2005,60.6343
10/6/2005,60.6175
10/5/2005,60.6373
10/4/2005,60.653
10/3/2005,60.6433
9/30/2005,60.5918
9/29/2005,60.5248
9/28/2005,60.43
9/27/2005,60.354
9/26/2005,60.2488
9/23/2005,60.13
9/22/2005,60.0402
9/21/2005,59.942
9/20/2005,59.8475
9/19/2005,59.7412
9/16/2005,59.6477
9/15/2005,59.5805
9/14/2005,59.5313
9/13/2005,59.5043
9/12/2005,59.488
9/9/2005,59.448
9/8/2005,59.3822
9/7/2005,59.3363
9/6/2005,59.2862
9/2/2005,59.2415
9/1/2005,59.2042
8/31/2005,59.1217
8/30/2005,59.0808
8/29/2005,59.064
8/26/2005,59.0428
8/25/2005,59.0247
8/24/2005,58.975
8/23/2005,58.9303
8/22/2005,58.8937
8/19/2005,58.8462
8/18/2005,58.7938
8/17/2005,58.7427
8/16/2005,58.6855
8/15/2005,58.6012
8/12/2005,58.508
8/11/2005,58.3847
8/10/2005,58.2665
8/9/2005,58.1573
8/8/2005,58.0613
8/5/2005,57.9942
8/4/2005,57.9808
8/3/2005,57.9593
8/2/2005,57.9428
8/1/2005,57.906
7/29/2005,57.8822
7/28/2005,57.8568
7/27/2005,57.7985
7/26/2005,57.7675
7/25/2005,57.7247
7/22/2005,57.659
7/21/2005,57.6403
7/20/2005,57.6633
7/19/2005,57.6793
7/18/2005,57.69
7/15/2005,57.7025
7/14/2005,57.6855
7/13/2005,57.6862
7/12/2005,57.6443
7/11/2005,57.5827
7/8/2005,57.5623
7/7/2005,57.5582
7/6/2005,57.5733
7/5/2005,57.593
7/1/2005,57.5908
6/30/2005,57.6332
6/29/2005,57.6903
6/28/2005,57.7173
6/27/2005,57.7433
6/24/2005,57.7642
6/23/2005,57.7883
6/22/2005,57.792
6/21/2005,57.7687
6/20/2005,57.7583
6/17/2005,57.7275
6/16/2005,57.7142
6/15/2005,57.7272
6/14/2005,57.7755
6/13/2005,57.8438
6/10/2005,57.8945
6/9/2005,57.9263
6/8/2005,57.9582
6/7/2005,58.034
6/6/2005,58.094
6/3/2005,58.1402
6/2/2005,58.2008
6/1/2005,58.2972
5/31/2005,58.4105
5/27/2005,58.5333
5/26/2005,58.6375
5/25/2005,58.7452
5/24/2005,58.8522
5/23/2005,58.99
5/20/2005,59.1318
5/19/2005,59.2505
5/18/2005,59.327
5/17/2005,59.4037
5/16/2005,59.4962
5/13/2005,59.5758
5/12/2005,59.6555
5/11/2005,59.6905
5/10/2005,59.6828
5/9/2005,59.6642
5/6/2005,59.6363
5/5/2005,59.602
5/4/2005,59.5683
5/3/2005,59.5378
5/2/2005,59.5177
4/29/2005,59.464
4/28/2005,59.4123
4/27/2005,59.3668
4/26/2005,59.2538
4/25/2005,59.1205
4/22/2005,58.9837
4/21/2005,58.855
4/20/2005,58.7288
4/19/2005,58.6287
4/18/2005,58.4922
4/15/2005,58.3833
4/14/2005,58.2977
4/13/2005,58.1768
4/12/2005,58.0422
4/11/2005,57.8775
4/8/2005,57.7158
4/7/2005,57.5465
4/6/2005,57.3653
4/5/2005,57.1802
4/4/2005,57.0145
4/1/2005,56.8285
3/31/2005,56.6485
3/30/2005,56.49
3/29/2005,56.357
3/28/2005,56.2363
3/24/2005,56.107
3/23/2005,55.9745
3/22/2005,55.821
3/21/2005,55.6722
3/18/2005,55.4912
3/17/2005,55.3085
3/16/2005,55.1347
3/15/2005,54.9598
3/14/2005,54.789
3/11/2005,54.6095
3/10/2005,54.4363
3/9/2005,54.2747
3/8/2005,54.0973
3/7/2005,53.8843
3/4/2005,53.668
3/3/2005,53.4368
3/2/2005,53.2217
3/1/2005,53.0148
2/28/2005,52.816
2/25/2005,52.6133
2/24/2005,52.4132
2/23/2005,52.2505
2/22/2005,52.121
2/18/2005,52.0083
2/17/2005,51.8715
2/16/2005,51.7512
2/15/2005,51.6162
2/14/2005,51.5017
2/11/2005,51.3878
2/10/2005,51.2762
2/9/2005,51.1635
2/8/2005,51.0782
2/7/2005,50.9762
2/4/2005,50.8807
2/3/2005,50.781
2/2/2005,50.7085
2/1/2005,50.6495
1/31/2005,50.5982
1/28/2005,50.5593
1/27/2005,50.512
1/26/2005,50.4632
1/25/2005,50.4218
1/24/2005,50.3765
1/21/2005,50.3402
1/20/2005,50.3227
1/19/2005,50.2908
1/18/2005,50.2517
1/14/2005,50.2068
1/13/2005,50.1702
1/12/2005,50.1328
1/11/2005,50.1022
1/10/2005,50.0883
1/7/2005,50.0672
1/6/2005,50.0453
1/5/2005,50.0328
1/4/2005,50.0378
1/3/2005,50.0393
12/31/2004,50.0335
12/30/2004,50.013
12/29/2004,49.9845
12/28/2004,49.9477
12/27/2004,49.9117
12/23/2004,49.8692
12/22/2004,49.8055
12/21/2004,49.7595
12/20/2004,49.6973
12/17/2004,49.6435
12/16/2004,49.6095
12/15/2004,49.5888
12/14/2004,49.5718
12/13/2004,49.531
12/10/2004,49.4927
12/9/2004,49.4493
12/8/2004,49.4012
12/7/2004,49.3587
12/6/2004,49.322
12/3/2004,49.2758
12/2/2004,49.2293
12/1/2004,49.1777
11/30/2004,49.111
11/29/2004,49.0412
11/26/2004,48.968
11/24/2004,48.8812
11/23/2004,48.7913
11/22/2004,48.6902
11/19/2004,48.599
11/18/2004,48.5135
11/17/2004,48.4325
11/16/2004,48.3467
11/15/2004,48.273
11/12/2004,48.2008
11/11/2004,48.112
11/10/2004,48.0312
11/9/2004,47.9427
11/8/2004,47.8723
11/5/2004,47.7848
11/4/2004,47.6877
11/3/2004,47.6033
11/2/2004,47.537
11/1/2004,47.4892
10/29/2004,47.4275
10/28/2004,47.371
10/27/2004,47.3315
10/26/2004,47.2972
10/25/2004,47.2448
10/22/2004,47.203
10/21/2004,47.1585
10/20/2004,47.1085
10/19/2004,47.0508
10/18/2004,47.0012
10/15/2004,46.944
10/14/2004,46.8835
10/13/2004,46.8245
10/12/2004,46.7815
10/11/2004,46.7237
10/8/2004,46.6577
10/7/2004,46.5823
10/6/2004,46.511
10/5/2004,46.4307
10/4/2004,46.366
10/1/2004,46.3082
9/30/2004,46.2487
9/29/2004,46.1993
9/28/2004,46.1485
9/27/2004,46.085
9/24/2004,46.0288
9/23/2004,45.9718
9/22/2004,45.9187
9/21/2004,45.844
9/20/2004,45.7567
9/17/2004,45.7077
9/16/2004,45.6592
9/15/2004,45.615
9/14/2004,45.57
9/13/2004,45.5285
9/10/2004,45.483
9/9/2004,45.439
9/8/2004,45.3823
9/7/2004,45.3287
9/3/2004,45.2758
9/2/2004,45.2157
9/1/2004,45.1642
8/31/2004,45.1235
8/30/2004,45.078
8/27/2004,45.0517
8/26/2004,45.024
8/25/2004,44.9982
8/24/2004,44.9658
8/23/2004,44.9412
8/20/2004,44.9172
8/19/2004,44.8933
8/18/2004,44.8552
8/17/2004,44.8183
8/16/2004,44.7912
