timestamp,open,high,low,close,volume
2014-12-16,75.3285,77.7878,75.1629,75.3547,26370628
2014-12-15,76.3314,77.2645,75.4332,75.7820,21373561
2014-12-12,77.3604,77.6133,75.5204,75.5204,24564646
2014-12-11,77.4913,79.8284,77.4825,77.7878,21519617
2014-12-10,79.1133,79.1220,76.9157,77.3256,22278299
2014-12-09,79.5580,80.2818,79.1482,79.6888,15879222
2014-12-08,81.0144,81.2150,79.6758,79.9679,15735436
2014-12-05,81.9300,82.4882,81.4105,81.8167,11831896
2014-12-04,82.0870,82.5056,81.1626,82.2963,13115006
2014-12-03,82.5579,83.1335,81.9736,82.8021,16220449
2014-12-02,80.5086,82.5579,80.2382,82.1393,20885295
2014-12-01,78.7993,80.9882,78.7296,80.5347,27584224
2014-11-28,79.7935,80.0987,78.5813,78.9563,19556690
2014-11-26,82.5318,82.9591,82.2876,82.3922,9822941
2014-11-25,83.7265,83.7439,82.2963,82.6539,13747362
2014-11-24,84.0143,84.4154,83.0637,83.4736,10170605
2014-11-21,84.7642,84.7642,83.8050,84.4241,12374192
2014-11-20,83.1684,83.6306,83.0724,83.5608,8422369
2014-11-19,82.9155,83.4910,82.0870,83.3777,8331570
2014-11-18,82.9155,83.4998,82.4358,82.7323,9272445
2014-11-17,82.7149,82.9678,82.1393,82.9416,8704386
2014-11-14,82.7323,82.9416,82.5405,82.9242,9351103
2014-11-13,82.8108,83.0288,81.8254,82.5492,12355397
2014-11-12,83.6306,84.0666,82.9416,83.1771,11589288
2014-11-11,83.5259,84.1625,83.3777,84.0753,7990045
2014-11-10,84.4765,84.6770,83.7788,83.9619,9087594
2014-11-07,83.5434,84.7294,83.4736,84.2323,13233484
2014-11-06,82.4139,83.4876,81.6347,83.3491,14729148
2014-11-05,82.5698,82.9248,81.9550,82.3187,12479257
2014-11-04,81.8251,82.1628,81.2970,81.8425,13495991
2014-11-03,83.6089,84.0764,82.0849,82.4832,13403922
2014-10-31,82.2494,83.8946,81.6606,83.7387,17493736
2014-10-30,81.2796,81.9723,80.7168,81.7819,9766074
2014-10-29,82.6218,83.1066,81.0632,81.9031,12410105
2014-10-28,81.7732,82.4269,81.3316,82.3447,12570452
2014-10-27,81.2623,81.2623,80.3272,81.1411,11393344
2014-10-24,81.5567,81.8511,80.7168,81.8165,9738994
2014-10-23,81.6606,82.2408,81.2796,81.4875,11349908
2014-10-22,81.3576,81.8987,80.5090,80.6389,12742747
2014-10-21,80.4051,81.4182,79.9722,81.0892,15756150
2014-10-20,78.4742,79.5652,78.4742,79.4613,10825569
2014-10-17,78.9072,79.8769,78.3617,78.9764,18194303
2014-10-16,76.6992,79.0284,76.3528,78.4482,25212794
2014-10-15,77.0628,78.4569,75.2532,78.1192,24704546
2014-10-14,79.2189,79.8596,77.9808,78.4049,23121774
2014-10-13,79.0717,80.1194,78.5868,78.6560,14451647
2014-10-10,80.0414,80.7601,78.7080,79.3141,18173052
2014-10-09,81.4355,81.8165,79.3401,79.5046,17916151
2014-10-08,80.8900,82.1109,80.0241,81.9204,15592429
2014-10-07,81.6260,82.4226,80.8121,80.8467,10787852
2014-10-06,81.4009,82.5438,81.3143,81.8425,10599719
2014-10-03,81.0459,81.4875,80.1627,81.3229,11570812
2014-10-02,79.9982,81.3056,79.7124,80.7861,13756563
2014-10-01,81.4875,81.8598,80.2796,80.4051,14028087
2014-09-30,81.4875,82.0936,81.0632,81.4355,15578303
2014-09-29,82.0070,82.0676,81.2190,81.7645,14022892
2014-09-26,81.6780,82.9162,81.2190,82.6304,11256807
2014-09-25,82.8296,83.0287,81.5656,81.6087,12780573
2014-09-24,83.0114,83.3404,82.1195,82.9681,12164107
2014-09-23,83.3664,84.1284,83.1499,83.1499,10286543
2014-09-22,83.9032,83.9898,83.3577,83.5915,8795439
2014-09-19,84.0591,84.4747,83.8729,84.0937,18178100
2014-09-18,84.1197,84.2669,83.5396,83.6521,8636600
2014-09-17,84.7778,84.7951,83.8167,84.0591,8774200
2014-09-16,83.3231,84.8990,83.1413,84.3622,11574100
2014-09-15,82.8902,83.4703,82.6044,83.3751,10689400
2014-09-12,83.5829,83.6348,82.8036,82.9335,10257500
2014-09-11,83.4010,84.0937,82.9681,84.0158,10181100
2014-09-10,84.3016,84.4487,82.9768,83.8253,12103500
2014-09-09,84.5873,84.8817,83.9552,84.3275,9756400
2014-09-08,85.6523,85.6523,84.3795,84.6566,10061300
2014-09-05,85.4965,85.9813,84.9510,85.9467,9476900
2014-09-04,85.7216,86.1112,84.8297,85.1674,9647200
2014-09-03,85.6004,86.2325,85.6004,85.8168,8475100
2014-09-02,86.0939,86.2325,84.6912,85.2800,8957100
2014-08-29,86.0506,86.3017,85.4791,86.1199,8873700
2014-08-28,85.7562,86.3623,85.7302,86.2151,6062300
2014-08-27,86.3970,86.5528,85.7995,86.1805,5848700
2014-08-26,85.8255,86.8559,85.7389,86.2757,8518400
2014-08-25,85.5571,85.6350,85.2886,85.5051,7569800
2014-08-22,85.6263,85.7043,84.9250,85.2886,8095000
2014-08-21,86.4143,86.6481,85.9467,85.9640,6826200
2014-08-20,86.1978,86.5009,85.7562,86.3277,6751800
2014-08-19,86.1545,86.5442,86.0939,86.1459,8888100
2014-08-18,85.9640,86.1805,85.8038,86.1718,7135400
2014-08-15,85.9294,86.0939,84.9769,85.7476,9226900
2014-08-14,85.8082,85.9640,85.3752,85.7995,6547300
2014-08-13,85.5657,85.9900,85.2713,85.7995,7649600
2014-08-12,85.0375,85.4532,84.6999,85.2800,9583700
2014-08-11,85.9640,86.0853,85.3190,85.4878,8589600
2014-08-08,84.9633,85.8059,84.5419,85.7630,11199300
2014-08-07,85.7888,85.8489,83.9486,84.4990,10017100
2014-08-06,84.4388,85.6856,84.4388,85.1095,9911300
2014-08-05,85.5394,85.5910,84.0776,84.4388,13069400
2014-08-04,84.9031,86.3563,84.5333,86.0983,12148200
2014-08-01,84.7999,85.5996,84.4216,84.9547,14915000
2014-07-31,87.6891,87.6891,85.0665,85.0751,18291800
2014-07-30,89.1938,89.5550,88.1964,88.7811,11072100
2014-07-29,89.6066,90.0795,89.0132,89.0390,8055400
2014-07-28,89.1938,89.5550,88.1964,88.7811,9197800
2014-07-25,89.3658,89.4174,88.5317,88.7209,7775500
2014-07-24,89.7871,90.0451,89.3830,89.6667,7943000
2014-07-23,89.1164,89.8129,89.0218,89.6409,7007200
2014-07-22,89.1164,89.5894,88.9960,89.0304,7426300
2014-07-21,88.0158,88.7295,87.7578,88.6349,6632400
2014-07-18,88.2996,88.5317,87.5859,88.3340,8208300
2014-07-17,88.8929,89.3271,87.9556,87.9728,8145700
2014-07-16,88.1878,89.2454,88.1706,89.2282,8870200
2014-07-15,88.1620,88.2222,87.4827,88.0416,8755800
2014-07-14,87.8524,88.6349,87.8438,88.2910,8253100
2014-07-11,88.0502,88.1362,87.1215,87.4827,7680800
2014-07-10,88.4629,88.6263,87.7406,88.1964,8533700
2014-07-09,88.5317,89.1594,88.4027,89.0390,7655300
2014-07-08,87.9900,88.7639,87.8524,88.4199,9613600
2014-07-07,87.9900,88.2652,87.7234,88.2652,7979600
2014-07-03,87.6633,88.7983,87.4311,88.2136,6922600
2014-07-02,86.9754,87.3967,86.8808,87.3365,6954400
2014-07-01,86.9754,87.3537,86.6658,87.1559,8399600
2014-06-30,87.0270,87.0786,86.4337,86.5712,9536500
2014-06-27,87.4225,87.5257,86.5540,87.0270,15147400
2014-06-26,87.6547,88.0330,86.7174,87.7320,8424200
2014-06-25,87.9986,88.2394,87.3021,87.8266,10714800
2014-06-24,89.5808,89.8301,88.1104,88.3340,9708400
2014-06-23,89.5206,89.9505,89.3228,89.7527,8553700
2014-06-20,88.8069,89.4776,88.5145,89.2798,17674400
2014-06-19,88.2308,88.4285,87.4311,88.2480,11105600
2014-06-18,88.1964,88.5231,87.7578,88.3340,9575100
2014-06-17,88.2050,88.2136,87.2333,88.0674,9355400
2014-06-16,88.1964,88.7811,87.8524,88.4973,8977600
2014-06-13,87.6461,88.2695,87.3881,88.2652,8240300
2014-06-12,88.1018,88.5188,87.3365,87.4139,11421000
2014-06-11,87.0098,87.9900,86.8464,87.6633,10270300
2014-06-10,87.2591,87.4741,86.8464,87.2419,7917500
2014-06-09,87.2333,87.6719,87.0098,87.2935,6404800
2014-06-06,86.5110,87.3881,86.5024,87.3623,9340900
2014-06-05,86.0725,86.7002,85.9521,86.4594,12296100
2014-06-04,86.1671,86.3778,85.9521,86.0209,7148800
2014-06-03,85.6340,86.5798,85.6340,86.3219,9384200
2014-06-02,86.4422,86.7432,85.7028,85.9349,7761300
2014-05-30,86.6744,86.9754,86.3047,86.4422,11499000
2014-05-29,87.3107,87.4053,86.8636,87.0786,6113700
2014-05-28,87.0442,87.7664,86.8894,86.8980,7586700
2014-05-27,87.3709,87.6203,86.7862,87.1559,8359700
2014-05-23,87.3193,87.6461,87.0754,87.1215,5410900
2014-05-22,87.5429,87.6805,87.2505,87.2763,5304300
2014-05-21,86.7174,87.8954,86.6056,87.7320,7747900
2014-05-20,86.5798,86.9152,86.3735,86.5626,6134100
2014-05-19,86.3477,86.9410,86.3477,86.7346,5851400
2014-05-16,86.4938,86.8464,86.2617,86.6228,10369200
2014-05-15,87.7063,88.0674,86.2703,86.6572,13658700
2014-05-14,88.0158,88.2910,87.8008,87.9556,6999200
2014-05-13,87.8610,88.3168,87.6547,88.0158,7528800
2014-05-12,87.9900,88.0072,87.2978,87.9040,8830500
2014-05-09,87.4569,87.8610,87.0700,87.6633,8948800
2014-05-08,88.0476,88.2184,87.2619,87.3900,8922500
2014-05-07,88.0732,88.3551,87.7914,88.0647,11007400
2014-05-06,87.6291,88.2270,87.4668,87.6889,9669800
2014-05-05,86.8519,88.0818,86.7579,87.8939,7614200
2014-05-02,86.5017,87.8939,86.2455,87.1252,11168100
2014-05-01,87.0825,87.4497,86.4334,86.6127,11161700
2014-04-30,86.3736,87.4668,86.0149,87.4668,13966700
2014-04-29,86.7494,87.6035,86.4591,86.6469,10094600
2014-04-28,86.0234,86.6571,85.6732,86.4078,12710800
2014-04-25,85.3999,85.8953,85.3487,85.7586,10391500
2014-04-24,85.8184,85.9209,85.2889,85.4170,9057800
2014-04-23,85.9124,86.2199,85.6903,85.8355,8686000
2014-04-22,85.8611,86.1430,85.5964,85.7245,8212100
2014-04-21,85.4341,86.2028,85.3145,86.2028,8002100
2014-04-17,85.1437,86.2369,85.1437,85.7672,15439800
2014-04-16,84.5971,85.4939,84.5288,85.3572,12508100
2014-04-15,83.3416,84.2982,82.9060,84.2811,12961600
2014-04-14,83.2647,83.7473,82.6242,83.5807,9610200
2014-04-11,82.4277,83.2219,82.2313,82.6071,13352500
2014-04-10,82.8291,83.5124,82.1928,82.6583,13443400
2014-04-09,83.4868,83.5209,82.5294,83.1281,10463900
2014-04-08,82.8548,83.5978,82.6327,83.2306,10243000
2014-04-07,83.0597,83.2989,82.6336,82.6583,10120700
2014-04-04,83.9565,84.3067,83.0854,83.1537,12496100
2014-04-03,83.5551,84.1615,83.3245,83.6405,10113000
2014-04-02,83.2989,83.7516,83.0000,83.6576,9551000
2014-04-01,83.4014,83.6405,83.0854,83.4697,9475300
2014-03-31,84.1188,84.4263,83.1195,83.4270,12375200
2014-03-28,82.3936,83.6747,82.3936,83.4441,12321800
2014-03-27,80.8050,82.4192,80.3352,82.1971,15427500
2014-03-26,81.6163,81.6334,80.6341,80.8818,11033300
2014-03-25,81.2235,81.8384,80.9672,81.0612,9796600
2014-03-24,80.9331,81.2235,80.6939,80.8306,9539800
2014-03-21,81.2235,81.9836,80.5487,80.5487,24479800
2014-03-20,79.8057,80.9160,79.4384,80.7793,10405000
2014-03-19,80.8391,81.3943,79.5409,80.0534,9914700
2014-03-18,80.6341,81.3516,80.3438,80.8904,8757300
2014-03-17,80.2413,80.7366,80.0704,80.5573,8676100
2014-03-14,79.9253,80.4719,79.6776,79.8313,11723300
2014-03-13,80.6598,80.7708,79.7117,79.9765,9872500
2014-03-12,79.9765,80.6854,79.8996,80.4633,9705400
2014-03-11,81.4455,81.6420,79.8740,80.2925,12143600
2014-03-10,81.2662,81.6078,80.8477,81.5651,9964500
2014-03-07,80.6000,81.1893,80.2754,81.1295,12659100
2014-03-06,80.0021,80.2327,79.6605,80.0790,12610400
2014-03-05,81.3089,81.3857,79.7672,80.1131,19829600
2014-03-04,82.4960,82.7266,81.8811,82.4363,12566100
2014-03-03,81.7872,82.4533,80.9928,81.5651,11896700
2014-02-28,81.9580,82.7036,81.8042,82.2227,12651400
2014-02-27,81.6334,82.0348,81.2747,81.8555,9101200
2014-02-26,82.4704,82.7266,81.5907,81.8128,9087600
2014-02-25,82.4533,82.8206,81.9580,82.2569,10663000
2014-02-24,81.6590,83.0597,81.4882,82.3679,16012500
2014-02-21,81.5480,81.6334,81.0868,81.1637,11282200
2014-02-20,80.1559,81.7957,80.0704,81.4541,14424300
2014-02-19,80.1131,81.3857,80.1131,80.2413,12227800
2014-02-18,80.3438,80.8989,79.7374,80.3438,12979300
2014-02-14,78.3879,80.6513,78.2342,80.3779,18260400
2014-02-13,77.3715,78.2769,77.2093,78.0890,9775300
2014-02-12,77.7303,78.4562,77.4142,77.7900,10752400
2014-02-11,76.4918,77.7217,76.3552,77.5851,13422800
2014-02-10,77.2520,77.3203,76.3210,76.4577,12237700
2014-02-07,76.9701,77.4057,76.6541,77.3630,12573800
2014-02-06,76.4491,77.0214,76.2271,76.6968,13646100
2014-02-05,76.5908,76.8495,75.8063,75.9759,16393600
2014-02-04,76.6459,76.8749,75.8148,76.3491,17414400
2014-02-03,77.9563,78.2913,76.0268,76.3745,20377900
2014-01-31,78.7493,79.1140,77.7739,78.1641,17361400
2014-01-30,79.7247,80.5304,78.9274,79.7162,14628400
2014-01-29,80.5134,81.5905,80.2759,80.6661,13191500
2014-01-28,80.8696,81.3531,80.3777,81.1241,10773600
2014-01-27,80.6364,81.0647,80.3608,80.5049,12474600
2014-01-24,81.5736,81.6330,80.4201,80.4456,14584300
2014-01-23,82.4811,82.5998,81.4294,82.2436,15393200
2014-01-22,83.8635,83.9229,82.9815,83.0154,11642800
2014-01-21,83.6006,83.8683,83.1511,83.5413,13847300
2014-01-17,84.1180,85.1018,83.6854,84.1010,15998000
2014-01-16,83.7872,83.9992,83.3292,83.9144,9421700
2014-01-15,84.1010,84.2622,83.6515,83.7787,9425500
2014-01-14,83.7957,84.1943,83.6685,84.0671,9265000
2014-01-13,84.7371,84.8983,83.3462,83.5837,12110900
2014-01-10,84.8050,85.3478,84.0671,85.2545,10535400
2014-01-09,84.9831,85.1442,83.9908,84.6099,11674300
2014-01-08,85.8227,85.8227,84.9407,85.4411,11180400
2014-01-07,84.4827,85.8439,84.3215,85.7210,11187000
2014-01-06,84.7626,84.9322,83.8690,84.5251,11848500
2014-01-03,84.6184,84.9576,84.0849,84.3979,9295600
2014-01-02,84.9661,85.4580,84.2919,84.6014,11028100
2013-12-31,85.2290,85.9924,85.1782,85.8312,8509600
2013-12-30,86.1111,86.1281,85.0764,85.0764,9007900
2013-12-27,85.8651,86.2892,85.6531,86.0941,10209000
2013-12-26,84.3215,85.6870,84.2876,85.5768,9531200
2013-12-24,83.3971,84.3343,83.3971,84.1519,4168300
2013-12-23,83.9653,84.2113,83.4480,83.5497,10127600
2013-12-20,84.2961,84.4742,83.6261,83.6939,23331000
2013-12-19,84.3894,84.4742,83.9653,84.3300,12905900
2013-12-18,82.6338,84.7711,82.2775,84.4233,21331300
2013-12-17,82.2860,82.3793,81.4464,82.0570,14920900
2013-12-16,81.6584,83.8635,81.5312,82.4556,23226000
2013-12-13,80.6830,81.3488,80.2844,80.8357,10629500
2013-12-12,80.1487,81.3191,79.9621,80.8781,15562600
2013-12-11,80.8951,81.0308,79.8604,79.9452,12811800
2013-12-10,81.3361,81.3997,80.9036,81.1750,9868100
2013-12-09,81.3785,81.6330,81.0817,81.2852,15516700
2013-12-06,80.5473,81.1750,80.2251,81.1241,12063400
2013-12-05,79.7840,80.2759,79.6568,79.8349,10586000
2013-12-04,79.8858,80.4880,79.6568,80.2929,13074000
2013-12-03,79.3854,80.1318,79.0716,80.0554,12599500
2013-12-02,79.1055,79.7586,78.8087,79.3175,9310500
2013-11-29,79.4278,79.9112,79.1310,79.2836,6770500
2013-11-27,80.0300,80.0809,79.2836,79.5550,8828100
2013-11-26,80.3608,80.4116,79.8519,79.9536,11857900
2013-11-25,80.7509,81.2089,80.4286,80.6491,10515100
2013-11-22,80.5389,80.6322,79.9706,80.5813,8534700
2013-11-21,80.4456,80.9036,80.2590,80.3099,9128400
2013-11-20,81.2089,81.3784,80.0385,80.3014,10455400
2013-11-19,80.9120,81.2428,80.7085,80.9290,12697300
2013-11-18,81.4040,81.4209,80.6237,80.9544,14243700
2013-11-15,79.8519,80.8187,79.7501,80.8018,18374500
2013-11-14,78.6051,79.2327,78.6051,79.0631,7909200
2013-11-13,78.2150,78.6560,78.0878,78.5288,9280000
2013-11-12,78.5966,79.1479,78.4524,78.5966,10727300
2013-11-11,78.7493,79.0716,78.4524,78.8426,7924700
2013-11-08,77.8588,78.7239,77.5831,78.6475,12330100
2013-11-07,78.5712,78.8596,77.8248,77.9945,16572100
2013-11-06,77.8513,78.5757,77.5985,78.5251,13464600
2013-11-05,76.9415,78.5504,76.8573,77.4890,21122500
2013-11-04,75.8127,77.7249,75.8127,77.5817,20591600
2013-11-01,75.5937,75.8464,74.3554,75.6611,19023500
2013-10-31,75.3494,76.6214,75.1388,75.4926,19185200
2013-10-30,74.9451,75.3747,74.7092,74.8103,14305900
2013-10-29,74.5071,74.9937,74.4944,74.9114,10340000
2013-10-28,73.9848,74.5155,73.7995,74.3218,9921900
2013-10-25,74.3218,74.6755,73.9764,74.1027,11382000
2013-10-24,74.1112,74.7429,74.1027,74.4818,12288900
2013-10-23,73.7237,73.8332,73.2435,73.7995,11449100
2013-10-22,73.5299,74.2544,73.3952,74.1112,12710600
2013-10-21,73.7068,73.8332,73.1509,73.4794,10730900
2013-10-18,73.8669,73.9090,73.5384,73.7489,12425100
2013-10-17,73.3952,73.7068,73.2941,73.6900,10438200
2013-10-16,73.6900,74.0101,73.0498,73.5468,11668100
2013-10-15,73.6816,73.7707,72.9824,73.1087,12018000
2013-10-14,72.8729,73.9090,72.8729,73.7911,9742100
2013-10-11,72.3590,73.2435,72.0221,73.2435,12661800
2013-10-10,72.0389,72.4770,71.4240,72.4770,17532400
2013-10-09,71.8957,72.0979,71.4577,71.7357,13575100
2013-10-08,72.3253,72.4012,71.9968,72.0305,15335700
2013-10-07,72.0811,72.6876,71.8284,72.3590,10985800
2013-10-04,72.7044,72.7971,72.1737,72.7128,11325500
2013-10-03,72.4770,72.4854,71.8873,72.0221,13923400
2013-10-02,72.2327,72.5359,71.8368,72.5107,11841400
2013-10-01,72.4349,72.7297,72.2580,72.4433,11885100
2013-09-30,72.4938,73.0329,72.1148,72.4770,17486100
2013-09-27,73.1593,73.2941,72.9571,73.2014,10867100
2013-09-26,73.6226,73.6647,73.1256,73.3446,9787100
2013-09-25,73.7826,73.7911,73.2267,73.4036,13577400
2013-09-24,73.7826,74.1870,73.5215,73.5889,12129200
2013-09-23,74.3723,74.8946,73.8248,73.9174,12227700
2013-09-20,75.4168,75.6021,74.6250,74.6840,20651100
2013-09-19,75.5095,75.5937,74.9535,75.2062,11757500
2013-09-18,74.8946,75.7032,74.4397,75.4589,15134700
2013-09-17,74.7261,75.2652,74.6755,74.9198,8941200
2013-09-16,74.8693,75.1220,74.5408,74.6924,9421300
2013-09-13,74.2544,74.8693,74.2544,74.4650,8254200
2013-09-12,74.6250,74.8019,74.0143,74.1112,10917200
2013-09-11,74.0269,74.8440,74.0269,74.8356,11201200
2013-09-10,74.4650,74.4650,73.5215,73.9764,11823100
2013-09-09,73.5720,74.2923,73.5468,74.1617,9297000
2013-09-06,73.6984,73.9006,73.1172,73.4962,12950600
2013-09-05,74.1785,74.3807,73.5636,73.5805,11740100
2013-09-04,73.2941,74.1112,73.2014,73.9258,9822300
2013-09-03,73.8753,74.1280,73.1467,73.4120,10546700
2013-08-30,73.6142,73.7489,73.1087,73.4204,12480400
2013-08-29,74.6587,74.6587,73.4794,73.5131,11407800
2013-08-28,73.5215,74.9619,73.5215,74.8356,17738800
2013-08-27,72.9655,73.6984,72.9319,73.1340,13960200
2013-08-26,73.7068,73.8753,73.1340,73.3615,10654700
2013-08-23,73.4120,73.8669,73.0835,73.7237,9206400
2013-08-22,72.9319,73.6394,72.8223,73.2688,10199900
2013-08-21,73.2435,73.5805,72.7718,72.7971,12766900
2013-08-20,73.3952,74.0185,73.1424,73.1424,16498800
2013-08-19,73.9764,74.0185,73.1003,73.2183,11745600
2013-08-16,74.1364,74.5408,73.8332,74.0522,11872500
2013-08-15,74.6840,74.8609,74.1785,74.2628,11273400
2013-08-14,75.2568,75.3747,74.8861,74.9283,9797300
2013-08-13,75.6864,75.7453,75.0883,75.3073,10892700
2013-08-12,76.1750,76.1750,75.5516,75.7201,10133700
2013-08-09,76.8236,76.9583,76.1728,76.4192,9467800
2013-08-08,76.9044,76.9379,76.3607,76.7790,11529500
2013-08-07,76.2770,76.5865,76.2377,76.4109,8163800
2013-08-06,76.4025,76.8877,76.3607,76.5196,11689200
2013-08-05,76.4778,76.7622,76.1348,76.6200,12625900
2013-08-02,77.3478,77.4064,76.4109,76.9212,14408600
2013-08-01,77.5402,77.8832,76.3356,77.5737,23117700
2013-07-31,78.5775,79.1380,78.1133,78.4270,14400800
2013-07-30,78.8201,78.9122,78.1844,78.4772,10470700
2013-07-29,79.0627,79.0711,78.3057,78.6612,8844700
2013-07-26,79.2803,79.3555,78.5023,79.2970,9721000
2013-07-25,79.2133,79.7320,78.9875,79.4476,10059800
2013-07-24,79.7320,79.7320,78.9875,79.4643,8222800
2013-07-23,79.3555,79.8826,79.3388,79.6400,7377400
2013-07-22,79.3639,79.6400,79.2886,79.3304,9530400
2013-07-19,79.2133,79.6818,78.9791,79.6149,14431700
2013-07-18,78.4688,79.3388,78.3935,78.9540,10555400
2013-07-17,78.2680,78.4186,77.9167,78.1844,9393300
2013-07-16,77.9585,78.1927,77.6071,78.0505,11413500
2013-07-15,77.9585,78.2178,77.8748,78.0087,8256200
2013-07-12,78.0087,78.1760,77.5695,78.1342,11370300
2013-07-11,78.4688,78.4772,77.8330,78.0254,16184700
2013-07-10,78.0338,78.1258,77.2767,77.6490,12430000
2013-07-09,77.4984,78.1676,77.1721,78.0840,12940000
2013-07-08,76.9295,77.4064,76.8796,77.1721,12086700
2013-07-05,76.2101,76.6367,75.7667,76.6033,8917900
2013-07-03,75.8169,76.0177,75.4070,75.8671,5674000
2013-07-02,75.5994,76.2101,75.3903,75.8253,12320700
2013-07-01,75.6161,76.2352,75.2564,75.5409,13182200
2013-06-28,75.1644,75.9173,74.9218,75.5827,22984200
2013-06-27,75.4907,75.8504,75.3150,75.3233,12348000
2013-06-26,74.8047,75.2648,74.2275,75.1226,14446000
2013-06-25,74.9385,74.9720,74.0183,74.5454,15790100
2013-06-24,74.4115,74.8712,73.6335,74.0183,17653000
2013-06-21,75.0891,75.4070,74.3279,74.8549,25493800
2013-06-20,75.4907,75.7249,74.2777,74.4952,21077700
2013-06-19,76.7873,77.1889,76.1264,76.1264,14189500
2013-06-18,76.4276,77.0132,76.3439,76.9044,10678200
2013-06-17,76.1013,76.7706,75.9340,76.5531,12026400
2013-06-14,76.2603,76.3774,75.5367,75.7751,12158400
2013-06-13,74.9804,76.7204,74.9636,76.4025,13501300
2013-06-12,76.2352,76.3941,74.9469,75.0724,10864500
2013-06-11,75.6078,76.1557,75.4823,75.6747,10739400
2013-06-10,76.9044,76.9128,76.0177,76.2268,10372300
2013-06-07,76.0344,76.5447,75.6998,76.5029,12504700
2013-06-06,74.8298,75.4823,74.4533,75.4823,15393300
2013-06-05,75.8587,76.2268,74.9636,74.9971,12888000
2013-06-04,76.2770,76.5364,75.4740,75.9508,12481300
2013-06-03,75.7333,76.5531,75.6914,76.5113,14177500
2013-05-31,76.9212,77.2725,75.6747,75.6831,17917400
2013-05-30,76.9379,77.5319,76.6284,77.0383,9734700
2013-05-29,76.7622,77.3102,76.6200,77.0299,11563200
2013-05-28,77.7494,77.9501,76.7622,77.2809,15197800
2013-05-24,76.4443,76.7706,76.1264,76.5698,12771900
2013-05-23,76.7120,77.2642,76.4276,76.7873,15357300
2013-05-22,77.6573,78.2178,76.8041,77.1219,19253300
2013-05-21,77.5235,78.1593,77.2809,77.6322,12519900
2013-05-20,76.6367,77.5402,76.5113,77.3980,12417700
2013-05-17,76.1850,76.8626,75.7333,76.7622,12721300
2013-05-16,75.9591,76.3665,75.7082,75.8755,10469600
2013-05-15,75.8253,76.3941,75.6329,76.3272,10399400
2013-05-14,75.4154,76.2854,75.3066,76.2185,9890300
2013-05-13,75.1226,75.4070,74.8131,75.3735,9810100
2013-05-10,76.0177,76.0846,75.1142,75.4070,10975400
2013-05-09,76.2436,76.5949,75.8671,76.1515,13771900
2013-05-08,75.6447,76.3094,75.6281,76.1848,13638300
2013-05-07,75.2875,75.7278,74.8929,75.7278,11088900
2013-05-06,74.9801,75.5035,74.7142,75.2543,10613400
2013-05-03,73.9416,74.9303,73.8751,74.7890,13036600
2013-05-02,73.0942,73.8087,72.8948,73.6342,11330100
2013-05-01,73.5428,73.8087,72.6788,72.7037,11616500
2013-04-30,73.3268,73.9333,72.9114,73.9333,14572600
2013-04-29,73.3268,73.8004,73.1191,73.2853,11093000
2013-04-26,72.9529,73.3434,72.7785,73.1108,10791800
2013-04-25,73.8502,73.8585,72.8200,73.1690,16328700
2013-04-24,74.3155,74.6810,74.2324,74.2988,13028800
2013-04-23,73.4348,74.3487,73.0609,74.1908,15567700
2013-04-22,72.7868,73.3767,72.5168,73.1856,11262000
2013-04-19,72.5043,72.6871,71.8064,72.6539,18393300
2013-04-18,71.6818,72.3465,71.2664,71.9643,14730400
2013-04-17,71.6237,71.7649,70.6350,71.5156,17341200
2013-04-16,72.4378,72.4711,71.5198,71.9560,14578800
2013-04-15,73.3517,73.6674,71.6735,71.8563,19626200
2013-04-12,73.8419,74.0995,73.4514,73.9333,11505100
2013-04-11,73.9001,74.1659,73.3019,74.1244,14979900
2013-04-10,73.4847,74.0745,73.2770,73.6757,14823700
2013-04-09,73.6840,74.2241,73.6010,73.7505,10753400
2013-04-08,74.0330,74.0330,73.2355,73.6093,11013900
2013-04-05,73.6176,74.1161,73.4431,73.9499,12771600
2013-04-04,74.8555,75.0466,74.1285,74.5813,11582000
2013-04-03,75.3124,75.4620,74.6561,74.7142,12197100
2013-04-02,75.2626,75.5367,75.0050,75.2543,9991800
2013-04-01,74.8804,75.5907,74.7558,75.4121,9414200
2013-03-28,75.3041,75.5866,74.7641,74.8638,17485200
2013-03-27,74.4068,75.3830,74.3321,75.2543,12350800
2013-03-26,74.2822,75.0216,74.2407,74.8804,12329600
2013-03-25,74.3570,74.6893,73.6591,73.9582,12900800
2013-03-22,73.4431,74.1825,73.3767,74.1825,10786600
2013-03-21,73.2105,73.6425,73.0277,73.2520,13447500
2013-03-20,73.9001,74.1161,73.3600,73.6342,11319000
2013-03-19,73.8502,74.0164,73.1275,73.5927,11987900
2013-03-18,73.7256,74.2656,73.5677,73.7505,11553700
2013-03-15,74.1078,74.4484,73.7671,74.2490,29240100
2013-03-14,74.2822,74.6976,74.2822,74.6312,13775500
2013-03-13,73.9582,74.3570,73.8004,74.1576,10539900
2013-03-12,74.3155,74.6976,73.9499,74.0745,11470000
2013-03-11,73.9499,74.3985,73.5611,74.0745,12454800
2013-03-08,73.9499,74.1327,73.4016,73.9167,11896300
2013-03-07,74.4650,74.5730,73.6757,73.7007,12905300
2013-03-06,74.4401,74.7309,73.9831,74.4068,13234400
